"Locale","Image","Title","Sales Rank: Current","Sales Rank: 90 days avg.","Sales Rank: Drops last 90 days","Sales Rank: Reference","Sales Rank: Subcategory Sales Ranks","Bought in past month","Reviews: Rating","Reviews: Review Count","Ratings - Format Specific","Review Count - Format Specific","Last Price Change","Buy Box 🚚: Current","Buy Box 🚚: 90 days avg.","Buy Box 🚚: Stock","Buy Box 🚚: 90 days OOS","Buy Box Seller","Buy Box: Is FBA","Buy Box: Unqualified","Amazon: Current","Amazon: 90 days avg.","Amazon: 90 days OOS","New: Current","New: 90 days avg.","New: 90 days OOS","New, 3rd Party FBA: Current","New, 3rd Party FBA: 90 days avg.","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","New, 3rd Party FBM 🚚: Current","New, 3rd Party FBM 🚚: 90 days avg.","New, Prime exclusive: Current","New, Prime exclusive: 90 days avg.","Lightning Deals: Current","Lightning Deals: Upcoming Deal","Buy Box Used 🚚: Current","Buy Box Used 🚚: 90 days avg.","Buy Box Used Seller","Buy Box Used: Is FBA","Buy Box Used: Condition","Used: Current","Used: 90 days avg.","Used: 90 days OOS","Used, like new 🚚: Current","Used, like new 🚚: 90 days avg.","Used, very good 🚚: Current","Used, very good 🚚: 90 days avg.","Used, good 🚚: Current","Used, good 🚚: 90 days avg.","Used, acceptable 🚚: Current","Used, acceptable 🚚: 90 days avg.","Warehouse Deals: Current","Warehouse Deals: 90 days avg.","List Price: Current","List Price: 90 days avg.","Rental: Current","Rental: 90 days avg.","eBay New 🚚: Current","eBay New 🚚: 90 days avg.","eBay Used 🚚: Current","eBay Used 🚚: 90 days avg.","New Offer Count: Current","New Offer Count: 90 days avg.","Count of retrieved live offers: New, FBA","Count of retrieved live offers: New, FBM","Used Offer Count: Current","Used Offer Count: 90 days avg.","Tracking since","Listed since","Categories: Root","Categories: Sub","Categories: Tree","Categories: Launchpad","ASIN","Product Codes: EAN","Product Codes: UPC","Product Codes: PartNumber","Parent ASIN","Variation ASINs","Freq. Bought Together","Type","Manufacturer","Brand","Product Group","Model","Variation Attributes","Color","Size","Edition","Format","Author","Contributors","Binding","Number of Items","Number of Pages","Publication Date","Release Date","Languages","Package: Dimension (cm³)","Package: Weight (g)","Package: Quantity","Item: Dimension (cm³)","Item: Weight (g)","Hazardous Materials","Adult Product","Trade-In Eligible","Prime Eligible (Buy Box)","Subscribe and Save","One Time Coupon: Absolute","One Time Coupon: Percentage","Subscribe and Save Coupon: Percentage"
"com","https://m.media-amazon.com/images/I/41fObViFsmL.jpg;https://m.media-amazon.com/images/I/4134mmnA8CL.jpg;https://m.media-amazon.com/images/I/51PA4S6TXtL.jpg;https://m.media-amazon.com/images/I/41srOWNaMVL.jpg;https://m.media-amazon.com/images/I/51rH2G3OoLL.jpg;https://m.media-amazon.com/images/I/41f9uUf2f7L.jpg","Nature's Bounty Time Released Vitamin C, Immune Support, Vitamin Supplement, 500mg, 100 Capsules","2194","3996","269","Health & Household","# 16 | Top 0.2% | Vitamin C Supplements","8000","4.7","13213","13154","593","2024/02/19 12:12","$ 7.59","$ 7.77","","5 %","Amazon","yes","no","$ 7.59","$ 7.77","5 %","$ 7.59","$ 8.04","0 %","$ 14.98","$ 13.25","$ 3.09","8.04 %","$ 0.61","$ 12.85","$ 13.26","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 12.87","","","","","","","20","19","4","16","","","2013/06/14","2007/03/28","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B001TSBSLM","0074312029783, 0074312787492, 0074312787485, 0074312047503, 0074312787478","074312787485, 074312047503, 074312787492, 074312029783, 074312787478","B001G7QWJ4","","","B000GCQ8X0, B00DYSUQEA","VITAMIN","Nature's Bounty","Nature's Bounty","Grocery","4750","","White","100 Count (Pack of 1)","","","","","Health and Beauty","1","","2020-05-05","2012-10-15","","364","102","1","303","","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51oDlAlzFFL.jpg;https://m.media-amazon.com/images/I/51PO+9f1ZqL.jpg;https://m.media-amazon.com/images/I/51g9fhk-JnL.jpg;https://m.media-amazon.com/images/I/519lMmTsMiL.jpg;https://m.media-amazon.com/images/I/51YZyxk8RLL.jpg;https://m.media-amazon.com/images/I/51tmJybqbTL.jpg;https://m.media-amazon.com/images/I/51j1MRbN1YL.jpg","Vitafusion Power C Vitamin C Gummies for Immune Support, Orange Flavored, 282 mg Vitamin C, America’s Number 1 Gummy Vitamin Brand, 50 Day Supply, 150 Count","2268","2958","281","Health & Household","# 17 | Top 0.2% | Vitamin C Supplements","8000","4.7","15942","15940","2054","2024/02/20 14:28","$ 9.04","$ 9.96","36","0 %","Amazon","yes","no","$ 9.04","$ 10.06","0 %","$ 9.02","$ 9.85","0 %","$ 9.02","$ 10.33","$ 4.42","7.96 %","$ 0.72","$ 13.19","$ 12.46","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 12.49","$ 12.49","","","$ 7.93","$ 5.69","","","29","36","5","23","","","2012/07/07","2009/10/27","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B003FW4UME","0027917019208","027917019208","19208","B0CSXW4RMG","B003FW4UME","B004XLRTUQ, B00OJOL3KO","VITAMIN","Church & Dwight - Nutrition & Wellness","Vitafusion","Drugstore","027917019208-1a","PatternName: Gummies;","Absolutely Orange","150 Count (Pack of 1)","","","","","Health and Beauty","1","","2010-09-03","2021-03-31","","1017","528","1","1050","520","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/41Sj3-lYQWL.jpg;https://m.media-amazon.com/images/I/51WINxVrf7L.jpg;https://m.media-amazon.com/images/I/41LDf6UZsSS.jpg;https://m.media-amazon.com/images/I/41Naxj+aoWL.jpg;https://m.media-amazon.com/images/I/41rsssjkPbL.jpg;https://m.media-amazon.com/images/I/41GrjPyv2OL.jpg;https://m.media-amazon.com/images/I/51s1tHPtJKL.jpg","Nutricost Vitamin C with Rose HIPS 1025mg, 240 Capsules - Vitamin C 1,000mg, Rose HIPS 25mg, Premium, Non-GMO, Gluten Free Supplement","2354","2811","292","Health & Household","# 18 | Top 0.19% | Vitamin C Supplements","7000","4.7","20110","18980","791","2024/02/21 13:44","$ 17.79","$ 17.63","1000","0 %","3rd Party (A2YD2H3KGK1F4L)","yes","no","","","100 %","$ 17.79","$ 17.57","0 %","$ 17.79","$ 17.63","$ 4.32","15.01 %","$ 2.67","$ 18.00","$ 18.49","","$ 15.16","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 26.99","","","$ 18.00","$ 12.60","","","3","2","2","1","","","2017/08/06","2017/07/31","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B074GCB1ND","0702669935135","702669935135","NCVITCRHCAPS","B074GG1Y5G","B086H5YRHH,B074GCB1ND","B01I5OB3LW, B01AMJCHB8","VITAMIN","Nutricost","Nutricost","Drugstore","NCVITCRHCAPS","Size: 240 Count (Pack of 1);","","240 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","879","331","1","","1","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/41YmbIN07ML.jpg;https://m.media-amazon.com/images/I/410Cs4LnowL.jpg;https://m.media-amazon.com/images/I/51f6SWloM3L.jpg;https://m.media-amazon.com/images/I/51YwNpOhHJL.jpg;https://m.media-amazon.com/images/I/513o71LS9wL.jpg;https://m.media-amazon.com/images/I/41f9uUf2f7L.jpg","Nature’s Bounty Vitamin C, Supports a Healthy Immune System, Vitamin Supplement, 500mg, 250 Tablets","2411","4509","293","Health & Household","# 19 | Top 0.35% | Vitamin C Supplements","5000","4.7","52650","52645","1305","2024/02/17 22:22","$ 14.06","$ 15.34","","14 %","Amazon","yes","no","$ 14.06","$ 15.35","14 %","$ 14.06","$ 16.50","1 %","","$ 18.12","$ 4.08","15.01 %","$ 2.11","$ 20.48","$ 22.86","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 16.52","$ 16.52","","","","","","","7","6","1","6","","","2011/04/14","2007/03/28","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B000GG87V2","0074312014147, 0074312014741, 0764442807824, 0885260280276, 0754465822270","074312014741, 074312014147, 764442807824, 754465822270, 885260280276","1474","B0CSXTY73K","B000GG87V2","B000GCQ8X0, B00DN4VCA2","VITAMIN","Nature's Bounty","Nature's Bounty","Drugstore","1474","Size: 250 Count (Pack of 1);","White","250 Count (Pack of 1)","","","","","Health and Beauty","1","","2011-01-18","2016-08-17","","548","209","1","555","200","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/41q3YiR1G1L.jpg;https://m.media-amazon.com/images/I/51F-0MyMSsL.jpg;https://m.media-amazon.com/images/I/51PA4S6TXtL.jpg;https://m.media-amazon.com/images/I/512N5khGQxL.jpg;https://m.media-amazon.com/images/I/51c-Y0A8udL.jpg;https://m.media-amazon.com/images/I/41mzIXiZESL.jpg","Nature's Bounty Vitamin C + Rose Hips, Immune Support, 1000mg, Coated Caplets, 100 Ct","2456","781","284","Health & Household","# 20 | Top 0.03% | Vitamin C Supplements","20000","4.8","44442","44442","847","2024/02/21 06:32","$ 9.64","$ 9.55","","0 %","Amazon","yes","no","$ 9.64","$ 9.56","0 %","$ 9.64","$ 9.34","0 %","","$ 10.79","$ 3.31","7.99 %","$ 0.77","$ 14.99","$ 15.56","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 15.10","$ 15.10","","","","","","","12","13","1","11","","","2014/05/31","2006/06/22","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0019GE9HE","0074312044809, 0074312006906, 0767674138186","074312044809, 074312006906, 767674138186","690","B0C5N861DG","B0019GE9HE","B000GCQ8X0, B00DN4VCA2","VITAMIN","Nature's Bounty","Nature's Bounty","Drugstore","690","Size: 100 Count (Pack of 1);","White","100 Count (Pack of 1)","","","","","Health and Beauty","1","","2016-08-20","2022-02-16","","358","150","1","4462","110","","no","no","yes","yes","-","-","-"
"com","https://m.media-amazon.com/images/I/71UVloIBKOL.jpg;https://m.media-amazon.com/images/I/818xqehak9L.jpg;https://m.media-amazon.com/images/I/81emXCsB6PL.jpg;https://m.media-amazon.com/images/I/71VoxqbVrtL.jpg;https://m.media-amazon.com/images/I/81xt8-uavOL.jpg;https://m.media-amazon.com/images/I/71GLLDdG3XL.jpg;https://m.media-amazon.com/images/I/81roS0mzb-L.jpg","American Health Ester-C with Citrus Bioflavonoids, 1000 mg, Tablet, 120 Count","2583","4104","226","Health & Household","# 5,816 | Top 3% | Diet & Sports Nutrition; # 21 | Top 0.25% | Vitamin C Supplements","400","4.7","10208","327","91","2024/02/19 19:20","$ 28.27","$ 29.13","","43 %","Amazon","yes","no","$ 28.27","$ 28.33","54 %","$ 28.27","$ 31.95","22 %","","$ 34.33","$ 4.32","15 %","$ 4.24","$ 28.27","$ 37.41","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 29.39","$ 29.39","","","","","","","3","3","1","2","","","2013/10/09","2004/06/03","Health & Household","Diet & Sports Nutrition, Vitamin C","Health & Household › Diet & Sports Nutrition","no","B000MMWJHI","0885260154546, 0731338934667, 0767644476416, 0767674198272, 0076630169820, 0795186284220, 0885390127304","076630169820, 795186284220, 885390127304, 767674198272, 767644476416, 885260154546, 731338934667","044669","B01J7TU9T6","B000MMV80M,B000MMWJHI,B000WKW6QO,B000WKSZ7S","B000GCQ8X0, B07RX4P4RL","VITAMIN","American Health","American Health","Drugstore","044669","Size: 120 Count (Pack of 1); Style: 1000 mg;","","120 Count (Pack of 1)","","","","","Health and Beauty","1","","2013-07-18","2013-07-15","English: Ingredients; Dutch","492","310","1","65","907","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/618ZPE92H4L.jpg;https://m.media-amazon.com/images/I/7170VQhVl3L.jpg;https://m.media-amazon.com/images/I/81ZQ1t3lTOL.jpg;https://m.media-amazon.com/images/I/715j37lhalL.jpg;https://m.media-amazon.com/images/I/71e4eTQJ4dL.jpg;https://m.media-amazon.com/images/I/81QIROZAyHL.jpg;https://m.media-amazon.com/images/I/71Yp+DwsTlL.jpg","NutriFlair Liposomal Vitamin C 1600mg, 180 Capsules - High Absorption, Fat Soluble VIT C, Antioxidant Supplement, Higher Bioavailability Immune System Support & Collagen Booster, Non-GMO, Vegan Pills","2594","5675","284","Health & Household","# 22 | Top 0.12% | Vitamin C Supplements","10000","4.7","20998","20743","4235","2024/02/12 13:52","$ 20.99","$ 20.76","33","24 %","3rd Party (A2L92RDLYLGEQ3)","yes","no","","","100 %","$ 20.99","$ 23.92","1 %","$ 20.99","$ 20.75","$ 4.08","15.01 %","$ 3.15","$ 35.98","$ 34.82","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 20.99","","","$ 12.95","$ 12.93","","","3","5","1","1","","","2018/07/17","2018/08/30","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07DH1ZJZ9","0641489990347, 0850003901237","850003901237, 641489990347","LVC-1180","B0BW93RHZ2","B07DH1ZJZ9","B00GB85JR4, B087YLTR4G","NUTRITIONAL_SUPPLEMENT","NutriFlair","NutriFlair","Drugstore","LVC-1180","Size: 180 Count (Pack of 1);","Yellow","180 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","597","231","1","734","113","","no","no","yes","yes","-","-","10 %"
"com","https://m.media-amazon.com/images/I/71yA-YDhISL.jpg;https://m.media-amazon.com/images/I/71ks-JMJqPL.jpg;https://m.media-amazon.com/images/I/51pH3BC9hlL.jpg;https://m.media-amazon.com/images/I/61LZyi5GjkL.jpg;https://m.media-amazon.com/images/I/61N6NRsHOaL.jpg;https://m.media-amazon.com/images/I/81WD2Io3bgL.jpg","THORNE Vitamin C - Blend of Vitamin C and Citrus Bioflavonoids from Oranges - Support Immune System, Production of Cellular Energy, Collagen Production and Healthy Tissue - Gluten-Free - 90 Capsules","2601","2573","264","Health & Household","# 23 | Top 0.16% | Vitamin C Supplements","9000","4.8","1494","483","24","2024/02/12 17:28","$ 19.00","$ 18.11","3","0 %","3rd Party (A2EJCTH67GJMT3)","yes","no","","","100 %","$ 19.00","$ 18.11","0 %","$ 19.00","$ 18.11","$ 3.86","15 %","$ 2.85","$ 22.99","$ 23.00","","$ 14.40","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 18.11","","","","","","","4","3","1","2","","","2021/09/14","2021/09/09","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B09FYFM7N3","0693749012481","693749012481","C154","","","","VITAMIN","Thorne Research","THORNE","Drugstore","C154","","","90 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","339","100","1","497","82","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/81RznQ+haTL.jpg;https://m.media-amazon.com/images/I/71tWHR4a2MS.jpg;https://m.media-amazon.com/images/I/61VIlAyqk+L.jpg;https://m.media-amazon.com/images/I/61nlmE3AdYL.jpg;https://m.media-amazon.com/images/I/61EIchoNnUL.jpg;https://m.media-amazon.com/images/I/61HzSCmK0oL.jpg","Nature's Bounty Immune 24 Hour +, The only Vitamin C with 24 Hour Immune Support from Ester C, Rapid Release Softgels, 50 Count","2608","4942","295","Health & Household","# 24 | Top 0.24% | Vitamin C Supplements","7000","4.7","3854","3853","237","2024/02/22 13:20","$ 9.54","$ 10.84","12","24 %","3rd Party (A3DQNRAWH5BSQE)","yes","no","$ 10.98","$ 10.89","24 %","$ 9.52","$ 13.22","0 %","$ 9.52","$ 16.38","$ 3.31","7.97 %","$ 0.76","$ 16.01","$ 18.27","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 16.41","$ 16.41","","","","","","","25","17","7","14","","","2021/09/21","2021/09/19","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B08KHZQTML","0074312008092","074312008092","NRT00809","B0CW67HQH4","B08KHZQTML","","VITAMIN","The Bountiful Co","Nature's Bounty","Drugstore","NRT00809","Style: Vitamin;","","50 Count (Pack of 1)","","","","","Health and Beauty","1","","","","","450","150","1","421","141","","no","no","yes","no","-","-","-"
"com","https://m.media-amazon.com/images/I/610xKdlFvJL.jpg;https://m.media-amazon.com/images/I/71f5kAPnV4L.jpg;https://m.media-amazon.com/images/I/61FfwphgXcL.jpg;https://m.media-amazon.com/images/I/61Rufo4VEPL.jpg;https://m.media-amazon.com/images/I/712rHjTub4L.jpg;https://m.media-amazon.com/images/I/510j0osfwcL.jpg","SOLARAY Vitamin C 1000mg Timed Release Capsules with Rose Hips & Acerola Bioflavonoids, Two-Stage for High Absorption & All Day Immune Function Support, 60 Day Guarantee, 275 Servings, 275 VegCaps","2672","2764","285","Health & Household","# 25 | Top 0.18% | Vitamin C Supplements","5000","4.8","9560","6803","377","2024/01/25 17:08","$ 32.99","$ 32.94","1000","1 %","3rd Party (A27VERE5QSBMAW)","yes","no","","","100 %","$ 32.99","$ 32.94","1 %","$ 32.99","$ 32.90","$ 4.75","15 %","$ 4.95","$ 32.99","$ 33.02","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 36.69","$ 36.69","","","","","","","2","2","1","1","","","2018/10/16","2018/12/04","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B07JH4R881","","","4468854","B0854QQQ21","B005P0MK1M,B0011FWIYY,B07JH4R881","B00GB85JR4, B01DBTFO98","VITAMIN","SOLARAY","SOLARAY","Drugstore","4468854","Size: 275 Count (Pack of 1);","","275 Count (Pack of 1)","","","","","","1","","","","","1017","399","1","1137","1","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/51X3YXA+zkL.jpg;https://m.media-amazon.com/images/I/71CBGpzcnxL.jpg;https://m.media-amazon.com/images/I/71K3-b+uJeL.jpg;https://m.media-amazon.com/images/I/71IPC5d0Y7L.jpg;https://m.media-amazon.com/images/I/61qqNBv82UL.jpg;https://m.media-amazon.com/images/I/61kEWxmeaGL.jpg;https://m.media-amazon.com/images/I/61+MNXtIeWL.jpg;https://m.media-amazon.com/images/I/614vpoINDSL.jpg","NOW Supplements, Vitamin C-1,000 with Rose Hips, Sustained Release, Antioxidant Protection*, 250 Tablets","2710","2342","259","Health & Household","# 26 | Top 0.19% | Vitamin C Supplements","8000","4.7","16211","15286","1533","2024/02/22 08:06","$ 18.37","$ 16.66","36","0 %","Amazon","yes","no","$ 18.37","$ 16.66","0 %","$ 18.37","$ 16.13","0 %","$ 18.50","$ 18.50","$ 5.19","15.02 %","$ 2.76","$ 21.22","$ 21.06","","","","no","","","","no","","","","100 %","","","","","","","","","","$ 10.26","","$ 29.99","","","","","","","6","6","2","4","","","2016/10/24","2001/10/01","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0013P1GD6","0890344011066, 0733739006820, 5052958199164, 0885810214799, 0885376865107, 0301653935641, 0885260281297, 0885367113439, 7753699579472, 0885376746871","885260281297, 885367113439, 301653935641, 890344011066, 885376865107, 885376746871, 885810214799, 733739006820","0682","","","B0032BH76O, B00JTI5B12","VITAMIN","NOW Sports - Nutrition and Wellness","NOW","Drugstore","0682","","Light Beige W/ Speckles","250 Count (Pack of 1)","","","","","Health and Beauty","1","","","2008-02-08","","907","481","1","791","476","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/515kCxpBWrL.jpg;https://m.media-amazon.com/images/I/51E0O99oSKL.jpg;https://m.media-amazon.com/images/I/51WJDVj+w8L.jpg;https://m.media-amazon.com/images/I/51Gwar981BL.jpg;https://m.media-amazon.com/images/I/51ApUlSGXwL.jpg;https://m.media-amazon.com/images/I/41razqtNh5L.jpg;https://m.media-amazon.com/images/I/51MNVUeK1LL.jpg","Emergen-C 1000mg Vitamin C Powder for Daily Immune Support Caffeine Free Vitamin C Supplements with Zinc and Manganese, B Vitamins and Electrolytes, Super Orange Flavor - 90 Count/3 Month Supply","2777","2163","252","Health & Household","# 27 | Top 0.14% | Vitamin C Supplements","10000","4.8","522","672","254","2024/02/22 15:10","$ 33.43","$ 28.15","1000","0 %","Amazon","yes","no","$ 33.43","$ 28.36","0 %","$ 32.78","$ 27.45","0 %","","$ 27.58","$ 6.28","14.99 %","$ 5.01","$ 32.78","$ 28.78","","","","no","","","","no","","","","100 %","","","","","","","","","","","","$ 25.99","","","","","","","5","9","1","4","","","2023/08/14","2023/08/08","Health & Household","Vitamin C","Health & Household › Vitamins, Minerals & Supplements › Vitamins › Vitamin C","no","B0CF5Z1G6J","0076314610013","076314610013","60000000203989","","","","NUTRITIONAL_SUPPLEMENT","Haleon US Services Inc.","Emergen-C","Drugstore","60000000203989","","Orange","90 Servings (Pack of 3)","","","","","Health and Beauty","3","","","2024-01-02","","3173","1086","29","","1","","no","no","yes","yes","-","-","5 %"
"com","https://m.media-amazon.com/images/I/41lRKJ1CJxL.jpg;https://m.media-amazon.com/images/I/51Sga2bxYIL.jpg;https://m.media-amazon.com/images/I/51PXTeP4I3L.jpg;https://m.media-amazon.com/images/I/41bLJaaEZhL.jpg;https://m.media-amazon.com/images/I/618d7mxfwpL.jpg;https://m.media-amazon.com/images/I/4181oj09kiL.jpg;https://m.media-amazon.com/images/I/41sN7bXbZBL.jpg;https://m.media-amazon.com/images/I/41qqFvUBIPL.jpg","Nature Made Extra Strength Vitamin C 1000 mg, Dietary Supplement for Immune Support, 300 Tablets, 300 Day Supply","3009","3125","268","Health & Household","# 308 | Top 0.14% | Diet & Sports Nutrition; # 28 | Top 0.16% | Vitamin C Supplements","10000","4.7","22587","4395","461","2024/02/22 14:22","$ 27.56","$ 26.53","1000","0 %","Amazon","yes","no","$ 27.56","$ 26.57","0 %","$ 27.00","$ 24.73","0 %","$ 27.87","$ 25.46","$ 4.75","15.01 %","$ 4.14","$ 27.00","$ 26.79","","","","no","","","","no","","","","100 %","","","","","","","","","","","$ 41.39","$ 41.39","","","","","","","18","18","5","13","","","2020/07/14","2003/02/28","Health & Household","Diet & Sports Nutrition, Vitamin C","Health & Household › Diet & Sports Nutrition","no","B00008I8NJ","0885400377293, 0885260281976, 0885707176452, 0712201441406, 0885810215697, 0885400377316, 0794168550445, 0885707176391, 0885781057463, 0885366726463, 4600819020082, 0031604017804","885707176391, 885781057463, 885810215697, 712201441406, 885707176452, 885260281976, 885400377316, 031604017804, 794168550445, 885400377293, 885366726463","1780","B082L1LXPB","B0000DJASY,B00008I8NJ","B008GC9T6A, B000GCQ8X0","VITAMIN","Nature Made","Nature Made","Drugstore","1780","Size: 300 Count (Pack of 1);","300 Count","300 Count (Pack of 1)","","","","","Health and Beauty","1","","2010-10-11","","","788","458","1","934","","","no","no","yes","yes","-","-","5 %"
